Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,recidence_Time_Ratio,binary_outcome
A814318,Unknown,Stray,Normal,Dog,Labrador Retriever,White,2019-12-05 00:00:00,12,2020-02-27 16:47:00,2020-03-02 17:14:00,12,Intact,Female,Spayed,Female,2001 Bastrop Highway,Travis,TX,17,1
A814317,Kona,Stray,Normal,Dog,Labrador Retriever,White,2019-12-05 00:00:00,12,2020-02-27 16:47:00,2020-03-02 18:02:00,12,Intact,Female,Spayed,Female,2001 Bastrop Highway,Travis,TX,17,1
A814316,Unknown,Stray,Normal,Dog,Labrador Retriever,Fawn,2019-12-05 00:00:00,12,2020-02-27 16:47:00,2020-03-02 16:41:00,12,Intact,Male,Neutered,Male,2001 Bastrop Highway,Travis,TX,21,1
A814315,Unknown,Stray,Normal,Dog,Labrador Retriever,Chocolate,2019-12-05 00:00:00,12,2020-02-27 16:47:00,2020-03-02 16:41:00,12,Intact,Female,Spayed,Female,2001 Bastrop Highway,Travis,TX,21,1
A814310,Rocko,Owner Surrender,Normal,Dog,Great Pyrenees,White,2017-02-27 00:00:00,156,2020-02-27 15:17:00,2020-03-04 11:56:00,157,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,183,1
A814307,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-02-27 00:00:00,104,2020-02-27 15:19:00,2020-02-27 15:57:00,104,Unknown,Unknown,Unknown,Unknown,2200 Hancock Dr,Austin,TX,731,0
A814306,Sparrow,Stray,Normal,Dog,Labrador Retriever,Cream,2019-03-27 00:00:00,48,2020-02-27 14:52:00,2020-03-04 16:40:00,49,Intact,Female,Spayed,Female,16058 Meurer Lane,Travis,TX,48,1
A814305,Juliet,Stray,Normal,Dog,Australian Cattle Dog,Black,2018-02-27 00:00:00,104,2020-02-27 14:52:00,2020-03-04 16:54:00,105,Intact,Female,Spayed,Female,16058 Meurer Lane,Travis,TX,104,1
A814303,Unknown,Stray,Normal,Dog,Chihuahua Longhair,Chocolate,2019-02-27 00:00:00,52,2020-02-27 14:36:00,2020-03-03 17:15:00,52,Intact,Female,Spayed,Female,5511 Blue Bluff Road,Austin,TX,61,1
A814300,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2020-01-27 00:00:00,4,2020-02-27 13:41:00,2020-03-07 12:47:00,5,Intact,Female,Intact,Female,1111 West 10Th Street,Austin,TX,4,0
A814299,Unknown,Stray,Normal,Dog,Ibizan Hound,Tan,2019-08-27 00:00:00,26,2020-02-27 13:04:00,2020-03-02 11:20:00,26,Neutered,Male,Neutered,Male,2201 Speedway,Austin,TX,46,1
A814298,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-02-27 00:00:00,104,2020-02-27 13:09:00,2020-02-27 15:07:00,104,Unknown,Unknown,Unknown,Unknown,1712 E 11Th Street,Austin,TX,731,0
A814297,Blake,Stray,Normal,Dog,Black Mouth Cur Mix,Brown,2019-08-27 00:00:00,26,2020-02-27 13:01:00,2020-03-02 12:55:00,26,Intact,Male,Intact,Male,Boggy Ford Lane,Travis,TX,46,1
A814296,Brady,Stray,Normal,Dog,Pit Bull,Black Brindle,2017-02-27 00:00:00,156,2020-02-27 12:50:00,2020-03-06 12:19:00,157,Intact,Male,Intact,Male,Bundyhill Drive And East Martin Luther King,Austin,TX,137,1
A814295,Odin,Stray,Normal,Dog,Pit Bull,Blue,2016-02-27 00:00:00,208,2020-02-27 12:31:00,2020-03-09 13:39:00,210,Intact,Male,Neutered,Male,1705 Corona Drive,Austin,TX,122,1
A814293,Unknown,Stray,Normal,Dog,Anatol Shepherd,Tricolor,2019-12-14 00:00:00,10,2020-02-27 11:52:00,2020-03-03 16:27:00,11,Intact,Female,Spayed,Female,Bestride Bend And Silhouette Street,Austin,TX,13,1
A814292,Unknown,Stray,Normal,Dog,Great Pyrenees,White,2019-10-27 00:00:00,17,2020-02-27 11:52:00,2020-03-02 18:11:00,18,Intact,Male,Neutered,Male,Bestride Bend And Silhouette Street,Austin,TX,25,1
A814291,De Niro,Abandoned,Normal,Cat,Domestic Shorthair,Black,2019-02-27 00:00:00,52,2020-02-27 11:37:00,2020-03-03 12:40:00,52,Intact,Male,Neutered,Male,744 West William Cannon Drive,Austin,TX,61,1
A814287,Babs,Stray,Injured,Dog,Pit Bull,Fawn,2012-02-27 00:00:00,417,2020-02-27 10:26:00,2020-03-16 17:08:00,420,Spayed,Female,Spayed,Female,10602 Mcmillian Drive,Austin,TX,154,1
A814284,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-27 00:00:00,52,2020-02-27 08:51:00,2020-03-01 18:53:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,92,0
A814283,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-27 00:00:00,52,2020-02-27 08:51:00,2020-02-29 09:29:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,122,0
A814282,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-27 00:00:00,52,2020-02-27 08:51:00,2020-02-29 09:28:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,122,0
A814281,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-27 00:00:00,52,2020-02-27 08:51:00,2020-02-29 09:26:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,122,0
A814280,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-27 00:00:00,52,2020-02-27 08:51:00,2020-02-29 09:25:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,122,0
A814279,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-27 00:00:00,52,2020-02-27 08:42:00,2020-02-29 09:25:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,122,0
A814274,Unknown,Stray,Normal,Dog,Labrador Retriever,Black,2019-11-26 00:00:00,13,2020-02-26 18:56:00,2020-03-01 18:18:00,13,Intact,Male,Neutered,Male,Pearce Lane And Ross Road,Austin,TX,23,1
A814273,Blaze,Owner Surrender,Normal,Dog,Labrador Retriever,Black,2019-11-26 00:00:00,14,2020-03-04 17:28:00,2020-03-05 17:33:00,14,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,50,1
A814272,Unknown,Stray,Normal,Dog,Labrador Retriever,White,2019-11-26 00:00:00,13,2020-02-26 18:56:00,2020-03-01 18:44:00,13,Intact,Male,Neutered,Male,Pearce Lane And Ross Road,Austin,TX,23,1
A814270,Lana,Stray,Normal,Dog,German Shepherd,Black,2017-02-26 00:00:00,156,2020-02-26 17:39:00,2020-03-10 17:18:00,158,Intact,Female,Spayed,Female,West 24Th Street And Leon Street,Austin,TX,84,1
A814269,Charlie,Stray,Normal,Dog,German Shepherd,Red,2019-02-26 00:00:00,52,2020-02-26 17:29:00,2020-03-02 16:19:00,52,Intact,Female,Spayed,Female,Alondra Lane And Pinon Vista Drive,Austin,TX,73,1
A814268,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Brown,2019-02-26 00:00:00,52,2020-02-26 17:13:00,2020-03-01 17:09:00,52,Intact,Female,Spayed,Female,South Lakeshore Boulevard And Pleasant Valley Drive,Austin,TX,92,1
A814266,Lily,Owner Surrender,Normal,Dog,Chihuahua Shorthair,Brown,2019-12-08 00:00:00,11,2020-02-26 16:20:00,2020-02-29 16:29:00,11,Intact,Female,Spayed,Female,Unknown address,Austin,TX,20,1
A814265,Chikillin,Owner Surrender,Normal,Dog,Chihuahua Shorthair,Black,2018-08-26 00:00:00,78,2020-02-26 16:20:00,2020-03-02 12:55:00,79,Intact,Male,Neutered,Male,Unknown address,Austin,TX,110,1
A814259,Mr. Cat,Owner Surrender,Sick,Cat,Domestic Shorthair,Brown Tabby,2018-02-26 00:00:00,104,2020-02-26 15:23:00,2020-03-01 13:04:00,104,Intact,Male,Intact,Male,Unknown address,Austin,TX,183,1
A814252,Unknown,Wildlife,Sick,Other,Bat,Black,2019-02-26 00:00:00,52,2020-02-26 14:07:00,2020-03-01 14:58:00,52,Unknown,Unknown,Unknown,Unknown,4719 S Congress,Austin,TX,73,0
A814250,Pelusa,Stray,Normal,Dog,Alaskan Husky,Black,2019-10-26 00:00:00,17,2020-02-26 13:39:00,2020-02-26 14:39:00,17,Intact,Female,Intact,Female,Felix Ave And Vargas Rd,Austin,TX,124,1
A814249,Oliver,Stray,Normal,Dog,Alaskan Husky,Black,2019-10-26 00:00:00,17,2020-02-26 13:39:00,2020-02-26 14:39:00,17,Intact,Male,Intact,Male,Felix Ave And Vargas Rd,Austin,TX,124,1
A814248,Unknown,Stray,Normal,Dog,Border Collie,Brown,2018-02-26 00:00:00,104,2020-02-26 12:47:00,2020-03-01 16:53:00,104,Intact,Female,Spayed,Female,1616 East Oltorf Street,Austin,TX,146,1
A814246,Daisy Ann,Stray,Normal,Dog,Labrador Retriever,Tan,2015-02-26 00:00:00,260,2020-02-26 13:12:00,2020-03-06 12:20:00,262,Spayed,Female,Spayed,Female,Harrier Flight Trail And Spiedel Dr,Travis,TX,203,1
A814243,Gray,Stray,Normal,Cat,Domestic Shorthair,Blue Tabby,2016-02-26 00:00:00,208,2020-02-26 12:37:00,2020-03-07 16:45:00,210,Neutered,Male,Neutered,Male,124 West Anderson Lane,Austin,TX,133,1
A814241,Unknown,Stray,Normal,Dog,German Shepherd,Black,2018-02-26 00:00:00,104,2020-02-26 12:27:00,2020-03-01 16:46:00,104,Intact,Female,Spayed,Female,Middle Lane And South Ih 35 Frontage Road,Austin,TX,146,1
A814239,Unknown,Stray,Normal,Cat,Domestic Shorthair,Calico,2018-02-26 00:00:00,104,2020-02-26 12:06:00,2020-03-01 09:58:00,104,Intact,Female,Intact,Female,9100 Evelyn Road,Travis,TX,183,1
A814237,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2018-02-26 00:00:00,104,2020-02-26 12:06:00,2020-03-01 09:58:00,104,Unknown,Unknown,Unknown,Unknown,9100 Evelyn Road,Travis,TX,183,1
A814236,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2018-02-26 00:00:00,104,2020-02-26 12:06:00,2020-03-01 09:57:00,104,Intact,Female,Intact,Female,9100 Evelyn Road,Travis,TX,183,1
A814235,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2018-02-26 00:00:00,104,2020-02-26 12:06:00,2020-03-01 09:57:00,104,Unknown,Unknown,Unknown,Unknown,9100 Evelyn Road,Travis,TX,183,1
A814234,Harper,Stray,Normal,Dog,Pit Bull,Black,2017-02-26 00:00:00,156,2020-02-26 11:41:00,2020-03-12 10:59:00,158,Spayed,Female,Spayed,Female,1548 Fm 685,Travis,TX,73,1
A814230,Unknown,Stray,Nursing,Dog,Yorkshire Terrier,Sable,2020-02-20 00:00:00,0,2020-02-26 11:10:00,2020-03-25 17:07:00,4,Intact,Male,Intact,Male,2405 Wagon Crossing Path,Austin,TX,0,1
A814229,Unknown,Stray,Nursing,Dog,Yorkshire Terrier,Cream,2020-02-20 00:00:00,0,2020-02-26 11:10:00,2020-03-25 17:06:00,4,Intact,Male,Intact,Male,2405 Wagon Crossing Path,Austin,TX,0,1
A814228,Unknown,Stray,Nursing,Dog,Yorkshire Terrier,Brown,2020-02-20 00:00:00,0,2020-02-26 11:10:00,2020-03-25 17:06:00,4,Intact,Male,Intact,Male,2405 Wagon Crossing Path,Austin,TX,0,1
A814227,Unknown,Stray,Nursing,Dog,Yorkshire Terrier,Brown,2020-02-20 00:00:00,0,2020-02-26 11:10:00,2020-03-25 17:06:00,4,Intact,Female,Intact,Female,2405 Wagon Crossing Path,Austin,TX,0,1
A814226,Unknown,Stray,Nursing,Dog,Yorkshire Terrier,Brown,2020-02-20 00:00:00,0,2020-02-26 11:10:00,2020-03-25 17:06:00,4,Intact,Female,Intact,Female,2405 Wagon Crossing Path,Austin,TX,0,1
A814225,Winona,Stray,Nursing,Dog,Yorkshire Terrier,Black,2015-02-26 00:00:00,260,2020-02-26 11:10:00,2020-03-25 17:06:00,264,Intact,Female,Intact,Female,2405 Wagon Crossing Path,Austin,TX,63,1
A814222,Max,Stray,Normal,Dog,German Shepherd,White,2016-02-26 00:00:00,208,2020-02-26 09:32:00,2020-02-26 19:38:00,208,Intact,Male,Intact,Male,1101 Wheatley Avenue,Austin,TX,1462,1
A814221,Rocky,Stray,Normal,Dog,Doberman Pinsch,Black,2014-02-26 00:00:00,313,2020-02-26 09:32:00,2020-02-26 19:38:00,313,Neutered,Male,Neutered,Male,1101 Wheatley Avenue,Austin,TX,2192,1
A814213,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-26 00:00:00,52,2020-02-25 23:45:00,2020-02-26 10:51:00,52,Unknown,Unknown,Unknown,Unknown,7905 Wykeham Dr,Austin,TX,365,0
A814211,Tyrus,Stray,Normal,Dog,Border Terrier,Brown,2019-12-11 00:00:00,10,2020-02-25 18:50:00,2020-02-26 11:51:00,11,Intact,Male,Intact,Male,Orland Boulevard And South First Street,Austin,TX,77,1
A814210,Canela,Abandoned,Normal,Dog,Chihuahua Shorthair,Brown,2018-02-25 00:00:00,104,2020-02-25 18:08:00,2020-02-26 12:28:00,104,Spayed,Female,Spayed,Female,7201 Levander Loop,Austin,TX,731,1
A814209,Chikis,Abandoned,Normal,Dog,Chihuahua Shorthair,Tan,2019-08-25 00:00:00,26,2020-02-25 18:08:00,2020-02-26 12:28:00,26,Spayed,Female,Spayed,Female,7201 Levander Loop,Austin,TX,185,1
A814207,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Torbie,2019-02-25 00:00:00,52,2020-02-25 17:37:00,2020-02-29 12:35:00,52,Intact,Female,Intact,Female,5516 Victory Gallop Drive,Austin,TX,92,1
A814206,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,White,2019-07-25 00:00:00,30,2020-02-25 17:37:00,2020-02-28 11:53:00,31,Intact,Female,Intact,Female,5516 Victory Gallop Drive,Austin,TX,72,1
A814205,Unknown,Wildlife,Injured,Other,Bat,Brown,2018-02-25 00:00:00,104,2020-02-25 17:42:00,2020-02-26 10:53:00,104,Unknown,Unknown,Unknown,Unknown,10244 Twin Lake Loop,Travis,TX,731,0
A814202,Gypsy,Abandoned,Normal,Cat,Domestic Shorthair Mix,Calico,2015-02-25 00:00:00,260,2020-02-25 16:54:00,2020-03-07 16:08:00,262,Spayed,Female,Spayed,Female,104 Perpetuation Drive,Lakeway,TX,166,1
A814201,Bella,Stray,Normal,Dog,Alaskan Husky,Black,2019-02-25 00:00:00,52,2020-02-25 17:00:00,2020-02-26 11:31:00,52,Intact,Female,Intact,Female,1700 Adobe Walls Way,Austin,TX,366,1
A814199,Pattie,Stray,Normal,Dog,Dachshund Longhair,Red,2011-08-25 00:00:00,443,2020-02-25 17:00:00,2020-02-26 16:14:00,443,Spayed,Female,Spayed,Female,1700 Adobe Walls Way,Austin,TX,3107,1
A814197,Unknown,Stray,Nursing,Dog,Chihuahua Shorthair Mix,White,2020-02-12 00:00:00,1,2020-02-25 16:36:00,2020-02-25 17:52:00,1,Intact,Female,Intact,Female,3503 River Rd,Travis,TX,14,1
A814196,Unknown,Stray,Nursing,Dog,Chihuahua Shorthair Mix,Chocolate,2020-02-12 00:00:00,1,2020-02-25 16:36:00,2020-02-25 17:52:00,1,Intact,Female,Intact,Female,3503 River Rd,Travis,TX,14,1
A814193,Kimmie,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-28 17:18:00,9,Intact,Female,Spayed,Female,Unknown address,Austin,TX,16,1
A814192,Susie,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-27 17:24:00,9,Intact,Female,Spayed,Female,Unknown address,Austin,TX,21,1
A814191,Chuckie,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-27 13:55:00,9,Intact,Male,Neutered,Male,Unknown address,Austin,TX,32,0
A814190,Tommy,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-29 17:34:00,9,Intact,Male,Neutered,Male,Unknown address,Austin,TX,13,1
A814189,Angelica,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-27 17:38:00,9,Intact,Female,Spayed,Female,Unknown address,Austin,TX,21,1
A814188,Dill,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-27 17:37:00,9,Intact,Female,Spayed,Female,Unknown address,Austin,TX,21,1
A814187,Lil,Owner Surrender,Normal,Dog,German Shepherd,Red,2019-12-25 00:00:00,10,2020-03-05 11:33:00,2020-03-05 15:16:00,10,Spayed,Female,Spayed,Female,Unknown address,Travis,TX,72,1
A814186,Phil,Owner Surrender,Normal,Dog,Australian Cattle Dog,Red Tick,2019-12-25 00:00:00,8,2020-02-25 16:25:00,2020-02-28 16:15:00,9,Intact,Male,Neutered,Male,Unknown address,Austin,TX,21,1
A814184,Unknown,Owner Surrender,Normal,Dog,Smooth Fox Terrier Mix,Tan,2019-12-10 00:00:00,11,2020-02-25 15:33:00,2020-02-28 18:08:00,11,Intact,Male,Neutered,Male,Unknown address,Austin,TX,20,1
A814183,Unknown,Owner Surrender,Normal,Dog,Manchester Terrier Mix,Black,2019-12-10 00:00:00,11,2020-02-25 15:33:00,2020-02-29 14:08:00,11,Intact,Female,Spayed,Female,Unknown address,Austin,TX,20,1
A814182,Unknown,Owner Surrender,Normal,Dog,Smooth Fox Terrier Mix,Black,2019-12-10 00:00:00,11,2020-02-25 15:33:00,2020-02-28 16:29:00,11,Intact,Male,Neutered,Male,Unknown address,Austin,TX,20,1
A814181,Unknown,Owner Surrender,Normal,Dog,Smooth Fox Terrier Mix,Black,2019-12-10 00:00:00,11,2020-02-25 15:33:00,2020-02-27 17:22:00,11,Intact,Female,Spayed,Female,Unknown address,Austin,TX,26,1
A814180,Junior,Stray,Normal,Dog,Shih Tzu,White,2018-02-25 00:00:00,104,2020-02-25 14:58:00,2020-02-28 19:02:00,104,Intact,Male,Intact,Male,12900 N Ih 35,Austin,TX,183,1
A814177,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,2015-02-25 00:00:00,260,2020-02-25 14:44:00,2020-02-29 12:34:00,261,Intact,Male,Intact,Male,4008 Reeders Drive,Austin,TX,457,1
A814174,Cantaloupe,Stray,Normal,Cat,Domestic Medium Hair Mix,Orange Tabby,2019-02-25 00:00:00,52,2020-02-25 14:27:00,2020-03-14 11:32:00,54,Spayed,Female,Spayed,Female,510 West 18Th Street,Austin,TX,20,1
A814165,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Blue,2020-01-30 00:00:00,3,2020-02-25 12:58:00,2020-03-28 07:32:00,8,Intact,Male,Neutered,Male,Unknown address,Austin,TX,1,1
A814164,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Blue,2020-01-30 00:00:00,3,2020-02-25 12:58:00,2020-03-28 07:26:00,8,Intact,Male,Neutered,Male,Unknown address,Austin,TX,1,1
A814160,Unknown,Stray,Normal,Dog,Yorkshire Terrier Mix,White,2019-02-25 00:00:00,52,2020-02-25 12:41:00,2020-02-29 17:49:00,52,Intact,Female,Spayed,Female,1607 Matthews Lane,Austin,TX,73,1
A814157,Sir Anubis Egypt,Owner Surrender,Normal,Cat,Domestic Medium Hair Mix,Black,2019-10-25 00:00:00,17,2020-02-25 12:25:00,2020-02-29 18:54:00,18,Intact,Male,Neutered,Male,Unknown address,Austin,TX,25,1
A814155,Unknown,Stray,Normal,Dog,Pit Bull,Blue,2019-02-25 00:00:00,52,2020-02-25 11:52:00,2020-02-28 19:19:00,52,Intact,Female,Intact,Female,127 East Riverside Drive,Austin,TX,92,1
A814154,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,2018-02-25 00:00:00,104,2020-02-25 11:47:00,2020-02-29 12:34:00,104,Unknown,Unknown,Unknown,Unknown,6855 Highway 290 East,Austin,TX,146,1
A814153,Angel,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,2019-10-25 00:00:00,17,2020-02-25 11:47:00,2020-02-25 12:49:00,17,Neutered,Male,Neutered,Male,6855 Highway 290 East,Austin,TX,124,1
A814152,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2015-02-25 00:00:00,260,2020-02-25 11:16:00,2020-03-04 11:53:00,262,Intact,Female,Spayed,Female,East Riverside Drive And Montopolis Drive,Austin,TX,203,1
A814151,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2015-02-25 00:00:00,260,2020-02-25 11:16:00,2020-03-01 18:22:00,261,Intact,Male,Neutered,Male,East Riverside Drive And Montopolis Drive,Austin,TX,304,1
A814146,Unknown,Stray,Injured,Dog,Dachshund,Brown,2012-02-25 00:00:00,417,2020-02-25 09:53:00,2020-02-29 18:36:00,418,Neutered,Male,Neutered,Male,1004 Bodgers Dr,Austin,TX,585,0
A814142,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-02-25 00:00:00,104,2020-02-25 08:15:00,2020-02-25 10:09:00,104,Unknown,Unknown,Unknown,Unknown,1712 E 11Th St,Austin,TX,731,0
A814140,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-02-25 00:00:00,104,2020-02-25 08:15:00,2020-02-25 10:10:00,104,Unknown,Unknown,Unknown,Unknown,1712 E 11Th St,Austin,TX,731,0
A814137,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2016-02-25 00:00:00,208,2020-02-25 07:45:00,2020-02-25 16:19:00,208,Intact,Male,Intact,Male,8624 Neider Dr,Austin,TX,1462,0
A814136,Felicity,Public Assist,Normal,Dog,Border Collie,Brown,2018-02-24 00:00:00,104,2020-02-24 19:09:00,2020-03-04 17:58:00,105,Intact,Female,Spayed,Female,1150 Gunter St,Austin,TX,81,1
A814135,Geralt,Stray,Normal,Dog,Great Pyrenees,White,2018-02-24 00:00:00,104,2020-02-24 18:42:00,2020-03-07 17:30:00,106,Neutered,Male,Neutered,Male,9024 Northgate,Austin,TX,61,1
A814134,C'Lo,Abandoned,Normal,Dog,Pit Bull,White,2019-02-24 00:00:00,52,2020-02-24 18:15:00,2020-03-02 18:59:00,53,Intact,Male,Neutered,Male,10409 Little Pebble,Austin,TX,46,1
A814133,Tony,Stray,Normal,Dog,Staffordshire Mix,Brown,2017-02-24 00:00:00,156,2020-02-24 17:59:00,2020-02-24 18:51:00,156,Intact,Male,Intact,Male,619 Montopolis,Austin,TX,1096,1
A814129,Halpen,Abandoned,Normal,Dog,Labrador Retriever,Tan,2016-02-24 00:00:00,208,2020-02-24 16:34:00,2020-03-04 11:57:00,210,Intact,Male,Neutered,Male,4810 Alf Avenue,Austin,TX,162,1
A814128,Neumann,Abandoned,Normal,Dog,Siberian Husky,Black,2017-02-24 00:00:00,156,2020-02-24 16:34:00,2020-03-04 11:57:00,157,Intact,Male,Neutered,Male,4810 Alf Avenue,Austin,TX,122,1
A814121,Ghost,Stray,Normal,Dog,Siberian Husky,Gray,2018-02-24 00:00:00,104,2020-02-24 16:10:00,2020-02-26 13:00:00,104,Neutered,Male,Neutered,Male,E Yager Ln And Thompkins Dr,Austin,TX,366,1
A814120,Luna,Stray,Normal,Dog,Alaskan Husky Mix,Brown,2018-02-24 00:00:00,104,2020-02-24 16:10:00,2020-02-26 13:00:00,104,Spayed,Female,Spayed,Female,E Yager Ln And Thompkins Dr,Austin,TX,366,1
A814117,Unknown,Owner Surrender,Normal,Cat,Domestic Longhair,Black,2019-05-24 00:00:00,39,2020-02-24 15:09:00,2020-02-27 18:18:00,39,Intact,Male,Neutered,Male,Unknown address,Austin,TX,69,1
A814114,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Brown,2018-02-24 00:00:00,104,2020-02-24 14:57:00,2020-02-29 12:01:00,105,Intact,Male,Neutered,Male,7500 S Pleasant Valley Rd,Austin,TX,146,1
A814113,Bagel Bites,Public Assist,Normal,Cat,Domestic Shorthair,Cream Tabby,2019-04-24 00:00:00,43,2020-02-24 14:18:00,2020-02-28 18:21:00,44,Neutered,Male,Neutered,Male,Andtree Blvd,Austin,TX,61,1
A814112,Unknown,Stray,Injured,Cat,Domestic Longhair,Orange Tabby,2010-02-24 00:00:00,521,2020-02-24 14:49:00,2020-02-27 16:20:00,522,Intact,Female,Intact,Female,4907 Lambs Ln,Austin,TX,913,0
A814111,Macy,Stray,Normal,Dog,Great Dane,Blue Merle,2014-02-24 00:00:00,313,2020-02-24 14:27:00,2020-02-26 19:06:00,313,Spayed,Female,Spayed,Female,Riverside And Wickersham,Austin,TX,731,1
A814110,Hot Pocket,Public Assist,Normal,Cat,Domestic Longhair,Orange Tabby,2019-02-24 00:00:00,52,2020-02-24 14:18:00,2020-03-01 13:25:00,53,Spayed,Female,Spayed,Female,Andtree Blvd,Austin,TX,61,1
A814109,Pop Tart,Public Assist,Normal,Cat,Domestic Shorthair,Calico,2019-02-24 00:00:00,52,2020-02-24 14:18:00,2020-02-29 16:43:00,52,Spayed,Female,Spayed,Female,Andtree Blvd,Austin,TX,61,1
A814108,Mary,Owner Surrender,Normal,Cat,Domestic Shorthair,Calico,2011-02-27 00:00:00,469,2020-02-24 14:00:00,2020-02-27 15:06:00,469,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,821,1
A814101,Dash,Stray,Normal,Dog,Golden Retriever Mix,Tan,2020-01-24 00:00:00,4,2020-02-24 13:03:00,2020-03-18 16:18:00,7,Intact,Male,Neutered,Male,Point North Drive And Johnny Morris Road,Austin,TX,1,1
A814097,Daisy,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Tortie,2019-08-24 00:00:00,26,2020-02-24 12:37:00,2020-02-28 19:19:00,26,Intact,Female,Spayed,Female,Unknown address,Austin,TX,37,1
A814096,Riley,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Torbie,2019-08-24 00:00:00,27,2020-03-06 15:36:00,2020-03-08 15:39:00,28,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,65,1
A814095,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2019-08-24 00:00:00,26,2020-02-24 12:32:00,2020-02-28 16:30:00,26,Intact,Female,Intact,Female,21600 Cold Aprings Drive,Travis,TX,37,1
A814094,Benji,Stray,Normal,Dog,Irish Terrier Mix,Tan,2019-02-24 00:00:00,52,2020-02-24 12:15:00,2020-03-04 11:57:00,53,Intact,Male,Neutered,Male,San Jacinto Boulevard And East 7Th Street,Austin,TX,41,1
A814091,Tukei,Owner Surrender,Normal,Cat,Snowshoe Mix,Seal Point,2005-02-24 00:00:00,782,2020-02-24 11:50:00,2020-03-03 19:22:00,783,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,609,1
A814090,Tallulah,Stray,Normal,Dog,German Shepherd,Black,2017-11-24 00:00:00,117,2020-02-24 11:17:00,2020-03-02 12:51:00,118,Intact,Female,Intact,Female,Pecan Springs Road And Manor Road,Austin,TX,103,1
A814089,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,2019-11-09 00:00:00,15,2020-02-24 11:11:00,2020-02-28 17:45:00,15,Intact,Female,Spayed,Female,Springdale And Manor,Austin,TX,22,1
A814088,Freya,Stray,Normal,Cat,Domestic Shorthair Mix,Tortie,2019-12-24 00:00:00,8,2020-02-24 11:11:00,2020-03-01 17:00:00,9,Intact,Female,Spayed,Female,Springdale And Manor,Austin,TX,9,1
