Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,binary_outcome,recidence_Time_Ratio
A803672,Talulah,Owner Surrender,Normal,Cat,Domestic Shorthair,Blue,3/5/2019 0:00,26,9/4/2019 12:24,9/6/2019 17:56,26,Female,Intact,Female,Spayed,Unknown address,Austin,TX,1,99
A810684,Charlie,Owner Surrender,Normal,Other,Hotot,White,3/18/2019 0:00,39,12/18/2019 11:37,1/14/2020 18:52,43,Male,Intact,Male,Neutered,Unknown address,Austin,TX,1,4508
A754136,Audrey,Stray,Normal,Cat,Domestic Shorthair Mix,Black,7/16/2011 0:00,313,7/16/2017 11:53,7/19/2017 11:24,313,Female,Spayed,Female,Spayed,1311 Norwalk Ln,Austin,TX,1,99
A729840,Unknown,Stray,Normal,Dog,Dachshund Mix,Red,6/24/2013 0:00,156,6/24/2016 14:35,6/28/2016 19:19,157,Male,Intact,Male,Neutered,Manchaca Rd And W William Cannon Dr,Austin,TX,1,1106
A687082,Unknown,Stray,Sick,Cat,Domestic Shorthair Mix,Torbie,5/1/2014 0:00,17,8/31/2014 10:14,9/1/2014 17:04,17,Female,Intact,Female,Intact,4502 Gillis St,Austin,TX,0,99
A678356,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Brown,3/7/2014 0:00,8,5/7/2014 17:24,5/11/2014 11:39,9,Female,Intact,Female,Intact,189 Jacobson Rd,Del Valle,TX,1,1222
A684608,Button,Stray,Normal,Cat,Domestic Shorthair Mix,Black,6/26/2014 0:00,4,7/26/2014 10:51,10/4/2014 13:28,14,Male,Intact,Male,Neutered,5560 El Molino Cir,Del Valle,TX,1,34487
A759600,Canelo,Public Assist,Normal,Dog,Jack Russell Terrier Mix,Black,10/4/2016 0:00,52,10/5/2017 15:58,10/15/2017 18:09,53,Male,Intact,Male,Neutered,Unknown address,Austin,TX,1,1119
A795283,Sammy,Stray,Normal,Dog,Bruss Griffon,Red,9/18/2004 0:00,765,5/18/2019 18:33,11/30/2019 14:26,793,Male,Neutered,Male,Neutered,7512 Cayenne Lane,Austin,TX,1,29124
A737601,Ham,Stray,Normal,Cat,Domestic Longhair Mix,Tortie,9/24/2016 0:00,5,11/1/2016 12:30,12/23/2016 15:36,12,Female,Intact,Female,Spayed,9102 Shepard Dr,Austin,TX,1,16705
A676936,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,3/26/2014 0:00,3,4/17/2014 11:56,4/17/2014 14:30,3,Male,Intact,Male,Intact,7132 W 71 Hwy,Austin,TX,1,96
A706942,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,6/13/2015 0:00,3,7/5/2015 15:21,7/5/2015 17:36,3,Unknown,Unknown,Unknown,Unknown,Ranch Rd 12 And Hamilton Pool Rd,Travis,TX,1,96
A667361,Grizz,Stray,Normal,Dog,Pit Bull Mix,Brown,11/16/2012 0:00,52,11/16/2013 15:18,8/19/2014 14:38,91,Male,Intact,Male,Neutered,18748 Imperial Eagle Ln,Travis,TX,1,68293
A768549,Unknown,Stray,Normal,Dog,American Bulldog Mix,Brown,2/21/2018 0:00,4,3/21/2018 12:44,3/21/2018 16:11,4,Male,Intact,Male,Intact,8104 Decker Lane,Austin,TX,1,97
A801942,Unknown,Stray,Sick,Cat,Domestic Shorthair,Black,7/12/2019 0:00,4,8/12/2019 9:30,8/12/2019 9:56,4,Male,Intact,Male,Intact,1807 Belford Dr,Austin,TX,0,97
A675344,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Torbie,12/26/2013 0:00,12,3/26/2014 14:41,3/28/2014 15:04,13,Female,Intact,Female,Intact,Twin Creek/ Twin Creek Cir,Austin,TX,1,1181
A773212,Rain,Public Assist,Normal,Dog,German Shepherd Mix,Black,5/29/2015 0:00,156,5/29/2018 12:53,5/31/2018 11:34,156,Female,Spayed,Female,Spayed,10401 Anderson Mill Rd,Austin,TX,1,99
A758853,Buggs,Owner Surrender,Injured,Dog,Chihuahua Longhair Mix,White,3/23/2015 0:00,130,9/23/2017 9:23,10/14/2017 17:40,133,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,3169
A800517,Logan,Owner Surrender,Normal,Dog,Dachshund,Black,5/7/2019 0:00,10,7/22/2019 14:04,7/24/2019 21:46,11,Female,Intact,Female,Spayed,9345 East Highway  290,Austin,TX,1,1198
A722847,Gloria,Stray,Injured,Cat,Domestic Medium Hair Mix,Calico,3/23/2012 0:00,208,3/23/2016 8:45,4/13/2016 0:00,211,Female,Intact,Female,Spayed,9210 Northgate Blvd,Austin,TX,1,3143
A733677,Ortney,Stray,Normal,Dog,Jack Russell Terrier Mix,Tan,3/25/2016 0:00,21,8/25/2016 15:58,8/29/2016 18:42,22,Female,Intact,Female,Spayed,Mopac Blvd & Steck,Austin,TX,1,1146
A685189,Willie,Stray,Normal,Dog,Field Spaniel Mix,Black,8/3/2004 0:00,521,8/3/2014 18:05,3/14/2015 12:57,553,Male,Intact,Male,Neutered,1603 E Oltorf St,Austin,TX,1,34065
A712920,Sylvester,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,9/30/2013 0:00,104,9/30/2015 10:44,10/8/2015 17:06,105,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,1109
A726151,Whiskey,Stray,Normal,Dog,Labrador Retriever Mix,Black,6/17/2015 0:00,154,6/1/2018 18:35,6/8/2018 18:32,155,Male,Intact,Male,Neutered,Lemon Grass Lane,Pflugerville,TX,1,1106
A742399,Moonpie,Stray,Normal,Dog,Australian Shepherd Mix,White,12/6/2016 0:00,6,1/21/2017 11:01,2/24/2017 17:05,11,Male,Intact,Male,Neutered,9201 Circuit Of The Americas Blvd,Travis,TX,1,9196
A768421,Unknown,Stray,Pregnant,Cat,Domestic Shorthair Mix,Blue Tabby,3/19/2017 0:00,52,3/19/2018 13:24,3/22/2018 18:05,52,Female,Intact,Female,Intact,Unknown address,Austin,TX,1,99
A766425,Blossom,Stray,Normal,Dog,Boxer Mix,White,2/8/2015 0:00,156,2/8/2018 17:45,4/16/2019 9:12,218,Female,Intact,Female,Spayed,7603 Wynne Ln,Austin,TX,1,86725
A710765,Princess,Stray,Normal,Dog,Pit Bull,White,2/28/2007 0:00,443,8/27/2015 13:27,8/28/2015 18:48,443,Female,Spayed,Female,Spayed,11680 Research Blvd,Austin,TX,1,99
A682767,Chico,Stray,Normal,Dog,Manchester Terrier,Black,1/2/2014 0:00,200,11/4/2017 17:52,11/5/2017 16:26,200,Male,Neutered,Male,Neutered,Airport Blvd And Shady Lane,Austin,TX,1,99
A773924,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,4/11/2018 0:00,8,6/7/2018 14:23,6/11/2018 17:49,8,Male,Intact,Male,Neutered,4607 Cypress Bend,Austin,TX,1,98
A743701,Satin,Stray,Injured,Cat,Domestic Shorthair Mix,Black,2/15/2014 0:00,156,2/15/2017 8:15,3/15/2017 20:27,160,Male,Intact,Male,Neutered,3400 Research,Austin,TX,0,4202
A790273,Casper,Owner Surrender,Aged,Dog,Chihuahua Longhair,White,3/7/2000 0:00,991,3/7/2019 13:23,3/7/2019 13:48,991,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,0,99
A806632,Unknown,Stray,Injured,Dog,Alaskan Husky,Black,10/13/2018 0:00,52,10/13/2019 15:33,10/19/2019 16:45,53,Male,Intact,Male,Neutered,21310 Lindeman Lane,Travis,TX,1,1119
A720057,Unknown,Wildlife,Sick,Other,Bat Mix,Brown,2/2/2014 0:00,104,2/2/2016 23:41,3/10/2016 9:27,109,Unknown,Unknown,Unknown,Unknown,2905 Swisher St,Austin,TX,0,5340
A794381,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Gray Tabby,3/7/2019 0:00,8,5/7/2019 15:37,5/11/2019 17:49,9,Male,Intact,Male,Neutered,22813 Hwy 71,Travis,TX,1,1222
A784616,Unknown,Stray,Sick,Cat,Domestic Shorthair Mix,Cream Tabby,10/2/2018 0:00,6,11/17/2018 14:27,3/6/2019 9:03,22,Male,Intact,Male,Intact,6805 Meadow Circle,Austin,TX,0,58065
A767155,Cinnamon,Owner Surrender,Normal,Dog,Australian Cattle Dog Mix,Tricolor,2/28/2017 0:00,53,3/7/2018 11:07,3/11/2018 17:14,53,Female,Spayed,Female,Spayed,Unknown address,Outside Jurisdiction,unknown,1,99
A779155,Powell 4,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,8/26/2010 0:00,417,8/26/2018 13:50,9/1/2018 11:59,418,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,1102
A699506,Pepper,Stray,Normal,Dog,Australian Cattle Dog Mix,Black,10/28/2014 0:00,21,3/28/2015 15:30,3/28/2015 16:34,21,Female,Spayed,Female,Spayed,2008 Grey Castle Dr,Austin,TX,1,99
A777846,Spike,Stray,Normal,Dog,Pit Bull,Tan,8/4/2016 0:00,104,8/4/2018 13:03,8/18/2018 15:46,106,Male,Neutered,Male,Neutered,3501 Ranch Road,Austin,TX,1,2138
A682435,Unknown,Wildlife,Injured,Other,Opossum Mix,Gray,6/27/2013 0:00,52,6/27/2014 16:21,6/27/2014 16:50,52,Unknown,Unknown,Unknown,Unknown,6409 Sunstrip Dr,Austin,TX,0,99
A806908,Chaos,Stray,Normal,Dog,Labrador Retriever,Brown Brindle,10/18/2016 0:00,156,10/17/2019 13:52,10/18/2019 11:29,156,Male,Neutered,Male,Neutered,Molokai,Austin,TX,1,99
A601363,Stacie,Owner Surrender,Normal,Dog,Pointer,White,7/9/2009 0:00,387,12/14/2016 9:48,12/26/2016 18:12,389,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,2110
A761356,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,9/18/2017 0:00,6,11/3/2017 11:20,11/9/2017 14:46,7,Male,Intact,Male,Intact,5800 Techni Center,Austin,TX,1,1262
A776327,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,6/26/2018 0:00,2,7/11/2018 17:22,7/12/2018 12:05,2,Unknown,Unknown,Unknown,Unknown,2412 Kramer Lane,Austin,TX,1,95
A781677,Izzie,Stray,Normal,Dog,Cavalier Span Mix,Tricolor,10/4/2008 0:00,521,10/3/2018 16:10,10/8/2018 15:49,522,Female,Spayed,Female,Spayed,508 West Odell Street,Austin,TX,1,1101
A690401,Unknown,Wildlife,Sick,Other,Bat Mix,Brown,4/19/2014 0:00,26,10/19/2014 23:45,10/20/2014 8:06,26,Unknown,Unknown,Unknown,Unknown,500 E. Cesar Chavez St,Austin,TX,0,99
A677930,Oakley,Stray,Normal,Dog,Boxer,Tricolor,5/1/2012 0:00,104,5/1/2014 13:19,5/2/2014 16:56,104,Male,Intact,Male,Neutered,12304 Pleasant Hill Ct,Austin,TX,1,99
A734272,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Black,9/3/2011 0:00,261,9/3/2016 16:20,9/4/2016 15:43,261,Female,Spayed,Female,Spayed,Manchaca Rd And Berkeley Ave,Austin,TX,1,99
A710903,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,8/16/2015 0:00,1,8/29/2015 16:59,8/29/2015 18:33,1,Unknown,Unknown,Unknown,Unknown,5934 Hammermill Run,Austin,TX,1,90
A668289,Unknown,Stray,Feral,Cat,Domestic Medium Hair Mix,Calico,6/1/2012 0:00,78,12/1/2013 13:44,12/6/2013 11:29,79,Female,Intact,Female,Spayed,15301 Brenda St,Austin,TX,1,1112
A781536,Harley,Stray,Normal,Dog,Australian Kelpie Mix,Black,9/1/2018 0:00,4,10/1/2018 11:58,11/17/2018 14:19,11,Male,Intact,Male,Neutered,10804 Mc Angus,Del Valle,TX,1,19048
A746626,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,4/5/2016 0:00,52,4/5/2017 18:48,4/6/2017 14:51,52,Male,Neutered,Male,Neutered,1505 Willow,Austin,TX,0,99
A790422,Osa,Stray,Normal,Dog,Siberian Husky,Black,2/23/2017 0:00,106,3/10/2019 10:54,3/10/2019 17:49,106,Female,Intact,Female,Intact,8314 West Highway 71,Austin,TX,1,99
A714133,Rose,Owner Surrender,Normal,Dog,Soft Coated Wheaten Terrier Mix,Chocolate,10/18/2014 0:00,52,10/18/2015 13:43,10/19/2015 14:55,52,Female,Intact,Female,Intact,112134 County Line Road,Travis,TX,1,99
A709374,Emily,Stray,Normal,Dog,Pit Bull Mix,Tan,8/8/2014 0:00,52,8/8/2015 11:26,9/29/2015 16:03,59,Female,Intact,Female,Spayed,14510 Wells School Rd,Manor,TX,1,8040
A756074,Mirame,Stray,Normal,Dog,Chihuahua Shorthair Mix,White,5/30/2017 0:00,10,8/14/2017 9:02,8/18/2017 18:07,11,Female,Intact,Female,Spayed,Montopolis Dr And Riverside,Austin,TX,1,1198
A670041,Halo,Stray,Normal,Dog,German Shepherd Mix,Black,1/1/2002 0:00,626,1/1/2014 11:29,1/1/2014 16:01,626,Female,Spayed,Female,Spayed,Braker And Oakwood Dr,Austin,TX,1,99
A772450,Unknown,Wildlife,Sick,Other,Bat,Brown,5/19/2016 0:00,104,5/19/2018 17:14,5/20/2018 9:13,104,Unknown,Unknown,Unknown,Unknown,900 Barton Springs Rd,Austin,TX,0,99
A676315,Unknown,Wildlife,Injured,Other,Fox Mix,Brown,4/8/2013 0:00,52,4/8/2014 8:53,4/8/2014 9:03,52,Unknown,Unknown,Unknown,Unknown,1309 Bonham Ter.,Austin,TX,0,99
A787220,Unknown,Wildlife,Injured,Other,Bat Mix,Black,1/9/2017 0:00,104,1/9/2019 16:19,1/10/2019 9:32,104,Unknown,Unknown,Unknown,Unknown,1800 East Stassney Lane,Austin,TX,0,99
A740303,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,11/29/2016 0:00,2,12/14/2016 15:53,12/15/2016 15:36,2,Female,Intact,Female,Intact,22129 Silvia Dr,Travis,TX,1,95
A691217,Lucy,Stray,Normal,Dog,Labrador Retriever Mix,Red,8/20/2014 0:00,10,10/31/2014 17:25,11/4/2014 17:44,10,Female,Intact,Female,Spayed,7201 Levander Loop,Austin,TX,1,99
A753974,Squirrel,Owner Surrender,Normal,Cat,Domestic Medium Hair Mix,Brown Tabby,4/13/2017 0:00,13,7/13/2017 17:21,7/28/2017 22:16,15,Female,Intact,Female,Spayed,Unknown address,Austin,TX,1,2404
A781718,Unknown,Owner Surrender,Normal,Dog,Cairn Terrier Mix,White,3/8/2018 0:00,30,10/9/2018 18:30,10/10/2018 13:34,30,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A726279,Mac,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,4/6/2016 0:00,4,5/9/2016 11:28,5/28/2016 15:53,7,Male,Intact,Male,Intact,1308 Thornberry Rd,Austin,TX,1,5292
A714073,Mercury,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,9/17/2015 0:00,4,10/17/2015 14:00,10/21/2015 12:02,4,Male,Intact,Male,Intact,6375 E Highway 290,Austin,TX,1,97
A696691,Aries,Owner Surrender,Normal,Dog,Pit Bull Mix,Black,2/10/2010 0:00,261,2/11/2015 13:05,2/13/2015 17:17,261,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A678811,Onyx,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Black,5/13/2008 0:00,313,5/13/2014 10:59,5/26/2014 18:04,314,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,1103
A771127,Unknown,Stray,Nursing,Dog,Pit Bull Mix,Black,4/24/2018 0:00,0,4/30/2018 19:18,5/3/2018 14:29,1,Female,Intact,Female,Intact,1501 S 973,Austin,TX,1,11000
A748100,Robin,Stray,Normal,Cat,Domestic Shorthair Mix,White,2/22/2017 0:00,9,4/29/2017 11:38,5/18/2017 18:27,12,Male,Intact,Male,Neutered,1220 Camino La Costa,Austin,TX,1,4087
A781223,Unknown,Stray,Normal,Cat,Siamese Mix,Lynx Point,4/26/2018 0:00,21,9/25/2018 18:52,11/23/2018 8:18,30,Male,Intact,Male,Intact,1325 North Fm 973 Road,Austin,TX,0,12938
A790799,Unknown,Stray,Nursing,Cat,Domestic Shorthair Mix,Black,3/16/2019 0:00,0,3/16/2019 16:01,5/28/2019 12:28,10,Male,Intact,Male,Neutered,Unknown address,Pflugerville,TX,1,1009999
A805416,Obsidian Gomez,Owner Surrender,Normal,Cat,Domestic Shorthair,Black,9/26/2017 0:00,104,9/26/2019 15:44,12/5/2019 19:10,114,Male,Intact,Male,Neutered,Unknown address,Austin,TX,1,11060
A677564,Unknown,Stray,Sick,Cat,Domestic Shorthair Mix,Black,4/4/2014 0:00,3,4/26/2014 13:08,4/26/2014 13:41,3,Male,Intact,Male,Intact,1941 Webberville Rd,Austin,TX,0,96
A801468,Creamsicle,Stray,Normal,Cat,Domestic Shorthair,Cream Tabby,7/3/2019 0:00,4,8/4/2019 17:21,10/22/2019 14:17,15,Male,Intact,Male,Neutered,5708 Silver Screen Drive,Austin,TX,1,40609
A710031,Piper,Stray,Normal,Dog,Labrador Retriever,Black,6/8/2015 0:00,9,8/16/2015 11:40,8/25/2015 15:15,11,Female,Intact,Female,Spayed,Redwater Dr And Manchaca Rd,Austin,TX,1,2538
A665376,Unknown,Stray,Injured,Dog,Chihuahua Shorthair Mix,Tan,10/17/2005 0:00,417,10/16/2013 19:08,10/20/2013 13:35,417,Male,Neutered,Male,Neutered,Travy Lynn,Austin,TX,0,99
A737848,Charlie,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,White,11/5/2008 0:00,417,11/5/2016 14:15,12/6/2016 18:26,421,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,4138
A661639,Achilles,Stray,Normal,Dog,German Shepherd Mix,Brown,8/23/2012 0:00,149,7/7/2015 7:54,7/8/2015 19:05,149,Male,Intact,Male,Neutered,Thornton & Austin,Austin,TX,1,99
A792889,Piggiesmalls,Stray,Normal,Other,Guinea Pig Mix,Gray,4/4/2019 0:00,1,4/16/2019 18:00,4/18/2019 16:14,2,Unknown,Unknown,Unknown,Unknown,Congress And Wasson,Austin,TX,1,2000
A695070,David,Stray,Normal,Cat,Russian Blue Mix,Blue,1/8/2014 0:00,52,1/8/2015 14:17,1/12/2015 0:00,52,Male,Neutered,Male,Neutered,3400 Ranch Rd 620 S,Bee Cave,TX,1,99
A673221,Timmie,Stray,Normal,Dog,Dachshund Mix,Brown,9/20/2013 0:00,21,2/20/2014 13:31,2/28/2014 15:24,23,Female,Intact,Female,Spayed,5807 Sweeney Cir,Austin,TX,1,2289
A682925,Astrid,Stray,Normal,Dog,Manchester Terrier Mix,Black,7/4/2012 0:00,104,7/4/2014 19:26,9/3/2014 17:58,113,Female,Intact,Female,Spayed,51St And Marymount,Austin,TX,1,9878
A733559,Guacamole,Stray,Normal,Cat,Domestic Shorthair Mix,Black,7/24/2016 0:00,4,8/23/2016 16:58,10/2/2016 17:46,10,Male,Intact,Male,Neutered,7001 South Congress Avenue,Austin,TX,1,14878
A731344,Sam,Stray,Normal,Dog,Labrador Retriever Mix,Tan,7/20/2010 0:00,313,7/20/2016 17:04,8/13/2016 18:09,316,Male,Intact,Male,Neutered,Anderson Mill Rd And 183,Austin,TX,1,3128
A765969,Gordo,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Cream Tabby,1/30/2013 0:00,260,1/30/2018 14:33,2/19/2018 17:10,263,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,3134
A798781,Unknown,Owner Surrender,Nursing,Cat,Domestic Shorthair,White,6/16/2019 0:00,2,6/30/2019 14:03,6/30/2019 19:00,2,Male,Intact,Male,Intact,Unknown address,Austin,TX,1,95
A705379,Belle,Owner Surrender,Normal,Dog,Maltese,White,3/16/2015 0:00,13,6/16/2015 15:08,7/10/2015 15:02,16,Female,Intact,Female,Spayed,12308 Limerick Ave,Austin,TX,1,3786
A736622,Fresca,Stray,Normal,Cat,Domestic Longhair Mix,Calico,8/5/2009 0:00,375,10/14/2016 11:18,10/19/2016 14:37,376,Female,Intact,Female,Intact,2501 Manor Rd,Austin,TX,1,1102
A787890,Unknown,Stray,Normal,Dog,Boxer Mix,Brown Brindle,11/11/2018 0:00,10,1/22/2019 11:18,1/27/2019 13:02,11,Male,Intact,Male,Neutered,6223 Boling Drive,Austin,TX,1,1198
A790533,Madie,Public Assist,Normal,Dog,Australian Shepherd Mix,Tricolor,3/12/2015 0:00,208,3/12/2019 9:33,3/12/2019 16:44,208,Female,Spayed,Female,Spayed,4201 Ed Bluestein,Austin,TX,1,99
A756764,Hero,Stray,Injured,Dog,Chihuahua Shorthair Mix,Tan,8/25/2014 0:00,156,8/25/2017 0:01,9/1/2017 19:39,157,Male,Intact,Male,Neutered,6011 Jacqueline Ln,Travis,TX,1,1106
A654541,Target,Public Assist,Normal,Dog,Great Pyrenees,White,5/22/2010 0:00,263,6/11/2015 13:48,6/14/2015 14:56,264,Male,Neutered,Male,Neutered,13712 Hwy 20,Travis,TX,1,1103
A683024,Ruby,Stray,Aged,Dog,Collie Rough Mix,White,7/6/2001 0:00,678,7/6/2014 8:31,7/10/2014 14:13,678,Female,Intact,Female,Intact,12034 Research,Austin,TX,0,99
A751019,Luna,Stray,Normal,Other,Rabbit Sh Mix,Black,5/19/2017 0:00,2,6/3/2017 11:59,9/2/2017 14:29,15,Female,Intact,Female,Intact,6506 High Point Cove,Austin,TX,1,93571
A684959,Pandora,Stray,Normal,Dog,Labrador Retriever Mix,Black,5/30/2014 0:00,8,7/30/2014 18:55,8/3/2014 13:42,9,Female,Intact,Female,Intact,E Parmer Ln And Hwy 130,Travis,TX,1,1222
A732458,Kelso,Stray,Normal,Dog,Hovawart,Black,8/8/2015 0:00,52,8/8/2016 12:13,8/16/2016 18:20,53,Male,Intact,Male,Neutered,Great Falls Dr And Belfry Pass,Travis,TX,1,1119
A689568,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,10/6/2011 0:00,156,10/6/2014 12:08,10/7/2014 9:00,156,Female,Spayed,Female,Spayed,12402 Knoll Ridge Dr,Austin,TX,1,99
A595993,Pluto,Public Assist,Normal,Dog,Pit Bull,Red,3/9/2011 0:00,184,9/23/2014 14:43,10/3/2014 17:19,186,Male,Neutered,Male,Neutered,1156 Cesar Chavez,Austin,TX,1,2121
A784842,Jax,Stray,Normal,Dog,Pit Bull Mix,White,11/20/2017 0:00,52,11/20/2018 15:17,8/19/2019 17:52,91,Male,Intact,Male,Neutered,Wells Branch Parkway And Dessau Road,Pflugerville,TX,1,68293
A697029,Unknown,Stray,Normal,Dog,Collie Smooth,White,10/1/2014 0:00,19,2/16/2015 13:46,2/20/2015 17:14,20,Male,Intact,Male,Neutered,Wedding Dr And Chime Dr,Manor,TX,1,1151
A664258,Sylvio,Stray,Normal,Dog,Weimaraner Mix,Silver,10/1/2006 0:00,365,10/1/2013 11:15,10/1/2013 12:27,365,Male,Neutered,Male,Neutered,Fm 1626/Manchaca Rd,Travis,TX,1,99
A688538,Jack,Stray,Normal,Dog,Labrador Retriever Mix,Black,7/5/2014 0:00,11,9/20/2014 15:09,9/27/2014 12:33,12,Female,Intact,Female,Spayed,9201 Circuit Of Americas Blvd,Del Valle,TX,1,1189
A687132,Benz,Stray,Normal,Dog,German Shepherd,Brown,9/2/2012 0:00,104,9/1/2014 11:03,9/4/2014 18:34,104,Male,Neutered,Male,Neutered,9500 Dessau Rd,Austin,TX,1,99
A805610,Tofu,Owner Surrender,Normal,Dog,Labrador Retriever,Black,9/28/2019 0:00,0,9/29/2019 13:05,11/27/2019 15:44,8,Male,Intact,Male,Neutered,5804 Burleson Road,Austin,TX,1,647999
A726980,Kion,Owner Surrender,Normal,Dog,Labrador Retriever Mix,Chocolate,3/22/2016 0:00,8,5/22/2016 11:55,5/22/2016 12:57,8,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,98
A793817,Flannel,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,3/17/2019 0:00,6,4/30/2019 12:26,7/3/2019 7:19,15,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,22377
A589009,Rogue Momo,Stray,Normal,Cat,Domestic Shorthair Mix,Black,7/18/2010 0:00,230,12/15/2014 16:08,12/15/2014 19:17,230,Male,Neutered,Male,Neutered,11200 Lakeline Mall Drive,Cedar Park,TX,1,99
A673884,Unknown,Stray,Nursing,Cat,Domestic Shorthair Mix,Brown Tabby,2/10/2014 0:00,3,3/4/2014 11:01,3/7/2014 14:38,3,Female,Intact,Female,Intact,Andtree And Springdale,Austin,TX,1,96
A800641,Unknown,Stray,Normal,Cat,Domestic Shorthair,White,4/9/2019 0:00,15,7/24/2019 12:42,8/4/2019 16:12,16,Female,Intact,Female,Intact,11728 Day Camp Lane,Austin,TX,1,1165
A724076,Ghost,Stray,Normal,Dog,Labrador Retriever Mix,White,4/11/2014 0:00,133,11/2/2016 14:26,11/2/2016 17:13,133,Male,Neutered,Male,Neutered,7113 Brick Slope Path,Austin,TX,1,99
A748876,Grizzley,Stray,Normal,Dog,Siberian Husky Mix,Red,5/8/2016 0:00,52,5/8/2017 11:48,5/8/2017 13:17,52,Male,Intact,Male,Intact,N Lamar Blvd & W 29Th St,Austin,TX,1,99
A749790,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Brown Brindle,4/27/2017 0:00,3,5/19/2017 14:31,5/26/2017 9:54,4,Male,Intact,Male,Intact,Davis And Manchaca,Austin,TX,1,1419
A741493,Unknown,Wildlife,Normal,Other,Bat Mix,Brown,1/3/2016 0:00,52,1/3/2017 0:43,1/3/2017 9:50,52,Unknown,Unknown,Unknown,Unknown,13201 Jacobson,Travis,TX,0,99
A735319,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,9/7/2016 0:00,2,9/22/2016 11:53,9/22/2016 18:46,2,Female,Intact,Female,Intact,2317 S Pleasant Valley Rd,Austin,TX,1,95
A690279,Dingo,Owner Surrender,Normal,Dog,Carolina Dog Mix,Tan,12/17/2013 0:00,43,10/17/2014 12:34,10/26/2014 16:19,44,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,1122
A772116,Lulu,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Calico,8/14/2017 0:00,39,5/14/2018 16:31,5/27/2018 19:32,40,Female,Intact,Female,Spayed,Unknown address,Outside Jurisdiction,unknown,1,1125
A794679,Gilgamesh,Stray,Normal,Dog,Picardy Sheepdog Mix,Tan,5/10/2017 0:00,104,5/10/2019 18:29,5/17/2019 17:08,105,Male,Intact,Male,Neutered,5501 Ed Bluestein,Austin,TX,1,1109
A665297,Unknown,Stray,Nursing,Cat,Domestic Medium Hair Mix,Blue,10/1/2013 0:00,2,10/16/2013 10:45,10/16/2013 11:50,2,Female,Intact,Female,Intact,6001 Perlita Dr,Austin,TX,1,95
A756533,Jawa,Owner Surrender,Normal,Dog,Rat Terrier,Tricolor,8/21/2014 0:00,156,8/21/2017 15:15,8/22/2017 12:04,156,Female,Intact,Female,Intact,Unknown address,Austin,TX,1,99
A769524,Unknown,Wildlife,Injured,Other,Bat Mix,Brown,4/5/2016 0:00,104,4/5/2018 22:40,4/6/2018 9:11,104,Unknown,Unknown,Unknown,Unknown,4619 Gillis Street,Austin,TX,0,99
A686365,Hazel,Owner Surrender,Normal,Dog,Carolina Dog,Tan,10/20/2013 0:00,99,9/14/2015 11:50,10/22/2017 14:22,209,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,232198
